latitude,longitude,ghi,dni,dhi,gti,temperature_c,humidity_pct,cloud_cover_pct,pressure_hpa,wind_speed_m_s,elevation_m,solar_generation_mw
16.79917,85.84067,588.63,434.87,145.93,682.67,31.47,59.78,17.57,938.35,2.34,642.76,2.6427
26.04031,72.68355,609.65,514.21,128.95,666.19,29.24,57.19,17.71,991.12,2.04,205.68,2.6826
8.25013,69.40457,472.67,294.19,150.32,483.6,19.64,77.75,30.68,867.29,3.29,1317.15,1.9565
26.92688,70.44813,731.9,528.35,270.13,827.98,24.88,71.35,48.2,850.6,5.93,1474.58,3.2225
24.51857,87.32896,583.58,411.11,132.62,591.18,20.56,48.02,23.23,866.47,1.49,1353.62,2.3901
13.33055,80.36935,447.2,321.6,122.63,432.21,22.85,79.86,30.94,875.7,2.57,1210.46,1.7223
20.37467,84.89065,274.44,162.98,59.72,299.38,23.1,67.27,28.56,825.71,1.85,1703.79,1.1427
24.09871,86.97141,744.41,594.59,156.17,825.81,25.6,60.38,10.69,863.82,0.81,1356.24,3.2827
22.93935,86.5641,182.96,142.8,52.29,175.5,27.92,62.12,29.58,989.83,3.47,207.96,0.6713
24.23714,76.45663,461.73,320.47,130.05,420.98,25.31,78.4,17.74,921.4,2.15,797.91,1.6633
16.40746,87.49192,609.58,493.42,127.73,687.92,30.77,52.25,18.53,901.99,4.88,973.77,2.7878
22.91889,86.61045,549.78,391.11,135.89,521.19,27.85,79.88,7.14,824.17,0.27,1731.36,2.0333
18.53633,70.05298,517.49,418.75,98.25,593.77,22.6,56.66,7.65,910.96,0.99,906.87,2.4302
18.65223,74.78787,202.79,206.92,44.67,176.31,26.82,80.77,3.84,919.95,2.97,820.48,0.676
22.9036,73.10489,559.95,469.4,65.04,488.39,30.75,56.78,8.87,940.54,3.38,614.27,1.9001
22.1498,71.18642,763.19,579.35,183.45,878.36,31.18,74.21,39.88,947.49,4.98,592.09,3.3094
25.39677,83.87457,152.76,91.69,57.23,135.0,31.34,33.64,48.82,980.36,3.06,280.18,0.4678
17.10312,80.40928,764.97,737.88,80.63,768.8,21.32,68.41,8.65,948.52,2.87,619.19,3.0967
14.56459,83.68765,695.35,576.17,137.68,707.29,34.09,56.4,22.44,946.12,3.11,555.25,2.7462
20.85875,87.34299,902.75,688.54,214.54,956.79,27.02,60.01,35.06,935.05,2.36,661.19,3.7706
22.19821,83.57683,284.37,166.69,100.84,320.4,26.54,43.93,39.88,985.75,4.56,260.36,1.2938
18.97868,86.99055,465.31,318.14,163.49,482.85,24.81,68.24,36.52,904.05,1.29,966.23,1.8472
18.34213,80.19709,415.81,360.25,136.25,405.33,22.93,63.07,27.61,824.89,2.62,1735.48,1.6031
26.59555,71.16333,414.53,285.4,173.95,466.61,24.86,65.95,45.12,943.9,4.2,621.1,1.8378
16.29182,79.02488,494.9,407.08,122.98,563.75,32.7,64.56,32.54,940.25,1.02,628.23,2.1305
10.92625,72.19184,471.51,401.07,82.48,537.74,11.55,81.94,9.53,820.0,6.26,1763.24,2.1553
22.6317,69.2183,471.69,318.5,140.21,458.2,24.93,66.26,24.19,859.95,2.69,1358.4,1.8682
19.21687,81.30796,559.52,417.45,149.95,540.47,27.96,50.7,28.95,980.07,1.83,271.97,2.1666
16.25757,81.55122,793.1,606.65,185.14,784.85,27.52,53.54,35.03,832.05,2.93,1691.98,3.151
20.50867,72.20283,431.67,278.3,133.05,359.71,20.02,71.44,54.32,858.43,2.91,1405.45,1.4758
27.87081,86.47108,554.4,472.03,134.14,687.63,27.59,60.38,21.87,969.12,2.76,388.5,2.7084
27.8992,69.12244,510.93,301.06,167.95,545.54,32.07,61.25,17.35,952.23,1.02,525.92,2.0631
25.7231,70.52128,602.53,407.91,177.13,618.47,27.7,73.46,23.78,892.35,2.59,1109.08,2.3585
13.68197,80.28349,808.04,585.86,224.61,732.45,28.13,72.94,25.55,974.25,1.96,302.07,2.785
24.04931,73.92496,419.91,372.9,122.57,406.62,30.6,71.69,41.45,943.16,2.78,667.54,1.5403
24.52577,71.00792,383.6,399.57,61.1,387.06,29.64,72.91,16.67,911.95,3.86,936.81,1.4113
27.49472,68.53605,692.5,621.8,112.68,673.23,17.93,78.69,6.42,869.96,1.86,1318.28,2.6786
24.40778,68.34958,267.14,263.49,61.03,301.41,13.93,73.2,36.48,856.51,3.76,1397.95,1.1679
23.03713,77.14356,624.82,600.31,88.45,582.22,16.74,65.59,15.89,823.98,1.78,1730.69,2.4488
12.34246,79.89302,504.59,435.15,41.83,470.25,33.57,53.96,17.92,989.72,3.68,161.86,1.8429
14.29527,74.32943,873.66,665.44,179.91,925.33,26.57,51.63,15.05,851.79,2.56,1447.83,3.7055
10.7903,68.69018,602.94,502.91,117.6,570.88,26.85,81.08,18.31,971.36,1.6,412.79,2.1437
10.71949,77.89381,698.51,564.13,155.04,753.57,32.67,61.45,30.21,995.04,1.24,106.12,2.8804
14.96124,74.96038,683.63,528.94,164.59,779.25,15.31,77.99,31.68,850.39,0.65,1478.37,3.1167
14.25866,80.07628,547.86,499.47,94.69,622.94,27.71,72.43,8.08,974.89,1.38,292.31,2.4574
23.51721,72.18023,353.85,300.59,95.88,331.75,28.64,68.29,19.54,957.57,1.65,507.75,1.3411
10.54274,82.17923,919.31,671.41,252.89,1007.22,18.0,69.5,25.62,820.0,3.44,1757.75,4.07
14.39539,69.28863,372.92,380.9,59.0,393.21,20.38,73.83,13.17,928.48,1.57,730.94,1.5632
12.27922,82.60526,541.05,479.17,77.28,499.04,12.12,89.72,10.5,855.7,1.37,1451.64,2.0055
11.88789,86.57661,338.98,366.14,54.77,362.62,22.49,69.55,13.8,871.33,1.37,1316.3,1.4398
19.31581,78.33829,497.31,382.5,124.31,518.26,27.47,60.5,25.51,935.14,0.45,670.94,2.0821
24.66699,84.8357,635.63,512.33,116.73,707.12,29.41,56.88,19.9,993.03,1.44,146.2,2.8376
13.60212,70.44975,290.14,221.55,55.89,284.72,28.99,61.11,3.39,980.17,4.44,292.1,1.1639
8.34841,71.64886,678.43,617.0,83.88,658.21,35.38,59.85,13.32,994.16,2.33,183.51,2.5984
26.02947,73.03727,565.74,423.29,121.45,691.6,18.16,56.15,14.17,827.99,1.39,1672.38,2.8
20.97951,73.29342,781.54,654.3,171.06,711.88,25.26,69.89,15.79,846.09,1.22,1507.02,2.7775
12.49014,69.28235,634.0,525.62,146.68,608.33,28.59,52.81,46.01,854.94,3.96,1439.76,2.4348
8.05862,78.70244,218.61,173.23,21.26,229.06,28.06,78.48,13.69,1005.0,0.63,50.33,0.9024
10.83908,81.61247,443.63,328.58,121.2,458.45,28.6,75.65,44.69,921.36,3.24,841.44,1.775
8.21848,86.56261,321.07,238.61,88.43,321.79,20.91,69.19,32.99,910.97,5.48,960.84,1.2351
26.75103,72.50477,768.79,452.56,303.68,709.98,19.55,69.19,54.59,993.73,3.61,176.09,2.8028
9.74023,78.92703,439.83,236.71,161.71,424.66,19.59,73.75,45.89,962.55,1.86,411.92,1.6797
9.48017,83.76621,611.93,554.32,50.76,627.73,19.38,72.5,12.32,858.18,0.9,1371.59,2.5008
10.16312,78.48104,478.4,357.74,127.33,430.18,33.97,69.35,20.54,1001.17,1.73,125.13,1.6336
27.44828,78.44179,264.77,198.93,72.62,268.68,19.11,86.0,24.71,836.6,2.39,1642.86,1.0964
23.80615,73.30305,495.59,233.94,236.61,551.89,30.5,70.73,59.82,949.62,1.31,580.31,2.1207
25.27975,72.16425,202.59,142.88,64.45,200.25,19.55,72.14,44.04,925.1,3.13,808.96,0.853
16.67688,71.29243,535.0,453.54,99.87,629.29,21.17,72.37,11.06,916.87,0.82,833.4,2.4906
11.48124,81.79458,387.78,210.92,194.96,388.67,25.65,61.01,79.71,951.89,2.87,538.26,1.4939
17.4685,77.79632,637.95,478.81,196.77,676.73,18.37,78.41,32.95,901.05,0.35,987.57,2.6955
21.55554,79.56213,439.71,350.28,82.66,428.98,15.41,64.77,13.31,823.06,1.49,1757.91,1.7731
12.62614,73.9242,550.08,398.63,83.12,585.9,18.13,77.64,19.82,863.29,3.66,1363.27,2.3815
14.72376,83.79646,379.46,296.39,75.94,450.06,26.8,71.29,19.22,913.74,1.94,838.22,1.7609
24.11979,86.45685,675.71,434.68,212.02,645.4,25.07,51.55,38.61,976.89,3.74,318.06,2.5195
19.51609,81.38091,438.77,204.66,188.01,481.84,26.86,53.11,59.6,1003.28,4.29,62.46,1.9101
12.56488,73.91153,367.87,280.82,59.16,385.91,15.2,79.43,27.14,891.33,1.6,1103.71,1.4806
8.94379,70.05589,263.98,181.96,46.74,264.27,40.47,50.92,19.49,999.39,1.11,46.06,1.0207
25.13781,86.67319,670.13,650.91,74.79,632.92,28.56,62.09,11.78,997.37,4.55,104.4,2.5465
24.09011,75.85709,623.39,395.66,225.24,575.93,21.69,78.39,53.44,902.14,2.52,996.03,2.2162
9.50641,73.0764,926.34,707.46,198.03,1097.06,23.99,66.23,13.43,965.82,4.72,465.58,4.3706
18.10534,79.9137,739.85,588.43,191.34,754.26,18.23,59.77,25.99,894.31,3.17,1048.85,3.1678
17.97967,81.2258,454.86,382.76,98.35,414.75,18.33,55.7,21.1,820.0,2.37,1799.86,1.7578
16.09601,87.77485,775.24,631.6,171.1,827.17,19.82,66.86,15.11,900.09,1.57,953.87,3.2766
12.58769,80.0588,822.17,706.07,97.77,807.96,15.61,66.97,22.15,917.81,3.04,808.57,3.2895
27.0049,73.71904,728.62,572.01,181.9,587.71,28.57,50.67,20.07,914.27,5.51,858.66,2.3447
9.34188,83.47054,557.01,385.83,143.98,610.54,30.29,64.89,28.36,939.02,0.99,594.96,2.4204
27.00331,78.62875,902.9,657.2,212.76,790.63,23.43,66.85,25.57,821.82,3.57,1748.72,3.1321
8.36403,84.19124,716.01,469.88,220.29,679.68,24.76,68.9,40.57,932.33,2.52,741.71,2.6352
11.45847,85.03375,548.88,421.82,164.63,588.91,29.17,68.11,28.86,876.95,1.91,1232.82,2.3147
8.57579,84.52301,337.29,152.18,134.6,370.25,28.24,80.84,66.52,1006.93,2.55,90.18,1.4407
15.72239,84.22237,273.76,250.98,64.4,314.82,26.13,75.13,23.8,918.11,1.08,864.46,1.2591
16.25018,80.49207,864.57,667.72,174.1,944.67,33.37,68.5,25.02,955.31,2.94,445.97,3.6154
24.11821,70.7923,594.05,368.99,237.04,603.83,36.61,70.03,60.15,990.42,1.38,205.4,2.2485
23.26202,82.18807,458.9,431.81,133.03,512.77,22.78,79.84,40.33,842.65,1.49,1582.88,1.9703
20.24629,77.31287,800.37,615.75,144.35,876.99,17.85,98.0,8.0,874.35,4.29,1261.19,3.4074
20.75078,75.72739,377.02,303.95,56.6,438.62,21.02,71.4,11.95,895.92,0.28,1020.19,1.7553
21.81742,81.11477,666.08,490.79,201.58,662.95,28.39,62.82,20.95,871.17,1.8,1304.22,2.6001
27.62198,68.55454,743.14,578.17,176.05,752.27,24.3,71.46,22.35,869.26,2.26,1252.28,2.9245
26.17368,76.64162,716.54,477.0,184.61,632.93,20.01,68.3,10.86,863.21,1.56,1353.91,2.5857
8.83535,82.60382,484.91,341.52,174.45,479.06,21.66,75.11,63.43,838.99,1.21,1630.88,1.8456
9.26322,77.97277,200.87,130.28,67.91,204.33,32.93,78.57,20.34,968.15,4.46,404.05,0.7892
19.2718,82.61357,807.44,625.62,251.85,864.11,21.81,69.58,38.85,858.86,3.23,1343.72,3.4361
14.48945,84.13059,715.18,640.8,119.52,857.87,26.18,64.38,8.89,982.74,3.28,303.78,3.4205
14.88595,85.42836,929.69,719.01,204.99,982.5,30.52,63.6,12.98,1001.51,0.54,167.09,3.736
13.54142,75.42562,507.75,378.73,185.38,602.38,25.54,70.35,34.11,996.24,1.09,95.01,2.4118
13.36861,70.29057,770.46,623.42,235.43,755.04,28.3,84.36,30.8,931.1,0.79,728.9,2.8398
26.75182,81.03174,512.17,447.26,117.05,586.69,18.88,82.56,17.69,888.32,3.77,1083.5,2.312
27.74875,81.64677,223.84,208.23,62.9,229.91,20.99,77.65,12.69,869.28,0.49,1232.04,0.9079
25.51415,85.92234,678.5,521.39,193.07,698.03,30.98,51.41,37.75,1008.69,3.14,50.1,2.7735
13.54662,79.75821,424.96,288.66,118.03,439.84,21.44,80.91,24.63,868.16,0.73,1325.3,1.6836
11.669,75.0056,555.79,451.61,142.5,592.3,20.83,73.58,45.99,921.41,3.09,849.15,2.3014
11.00265,71.53738,740.46,643.52,152.45,709.58,16.53,78.35,10.35,853.31,1.02,1421.27,2.9241
12.64017,72.66285,832.26,687.36,186.43,962.88,31.3,71.34,22.05,902.41,1.96,1047.87,3.6941
14.6559,85.18639,412.96,358.22,81.23,412.15,17.81,58.38,13.89,884.45,3.08,1127.39,1.6897
15.75893,80.47244,838.75,599.74,205.94,805.42,22.94,69.21,9.59,875.43,1.17,1224.64,3.2605
10.74255,83.43102,331.62,307.89,62.09,371.49,16.99,73.3,31.53,901.86,3.22,985.9,1.5352
16.38933,71.23424,577.78,530.66,98.76,564.14,25.08,53.28,7.78,976.82,2.98,386.95,2.2925
16.59665,69.3607,541.14,401.46,153.67,588.35,24.8,87.71,22.33,829.02,0.66,1693.83,2.2224
22.95271,70.98426,402.02,289.66,112.44,380.1,24.81,51.65,37.74,990.07,1.82,195.92,1.5375
12.22123,71.23759,553.79,464.83,88.97,611.59,18.57,70.83,12.16,820.0,1.09,1799.14,2.3881
24.33836,78.29575,409.83,451.53,87.51,468.77,22.87,63.16,38.59,912.61,3.07,842.77,1.872
20.99535,81.1981,554.39,433.42,145.01,598.4,28.56,57.92,44.53,1002.98,2.28,78.19,2.3604
24.43788,75.21673,507.08,491.77,40.57,549.64,13.94,68.22,3.73,869.8,2.65,1283.51,2.3098
20.42791,71.39296,392.61,233.65,116.29,459.15,21.64,71.03,41.29,944.96,1.74,586.57,1.8004
17.30883,70.14701,342.26,253.18,83.19,344.85,28.84,53.13,37.45,976.46,3.95,313.38,1.3974
14.86564,77.66759,592.86,390.46,175.19,648.92,20.45,80.02,24.88,824.76,0.63,1685.54,2.5786
19.91747,74.62005,579.86,426.18,121.27,558.73,26.87,74.36,17.67,945.88,6.12,594.75,2.1629
14.22793,70.25144,885.26,731.29,202.33,1017.14,28.62,76.21,31.3,932.48,2.05,662.94,3.9577
17.35156,85.8905,924.38,711.08,254.14,866.19,24.85,66.66,14.38,939.52,3.28,689.09,3.4083
23.43459,78.97796,814.76,592.74,169.22,855.63,20.86,83.07,24.45,888.66,2.17,1128.98,3.3778
13.91896,68.6315,538.5,402.24,148.02,463.52,29.13,53.5,19.63,881.01,0.81,1173.27,1.8239
25.16896,75.62175,540.57,438.06,123.58,523.2,27.05,76.05,18.4,943.59,2.56,577.08,2.0146
23.30601,72.00794,300.43,169.68,81.81,320.38,20.96,88.62,33.94,885.41,4.18,1140.14,1.2365
10.08173,70.62627,72.56,7.73,20.66,70.96,17.99,63.61,33.72,904.81,4.68,952.22,0.3011
23.5724,75.05436,202.51,114.37,37.59,204.81,25.72,70.26,17.27,935.52,1.21,664.45,0.7926
20.12517,84.22283,365.07,270.98,104.64,373.37,25.0,63.01,47.18,911.67,2.21,870.98,1.4274
15.98175,84.97341,401.37,342.53,83.42,351.75,27.84,57.79,22.05,924.74,0.87,746.6,1.4025
22.2463,79.95612,737.22,575.37,162.68,732.4,20.14,59.85,21.62,824.22,2.31,1771.31,3.0065
10.49218,69.36172,761.29,505.29,229.6,895.94,24.09,65.01,40.22,914.44,0.77,898.81,3.5566
21.58908,78.10178,565.77,537.85,65.43,577.35,28.06,67.76,8.15,955.9,3.85,448.64,2.2385
10.54349,85.28828,494.93,477.04,126.27,487.89,20.29,74.07,29.31,936.61,3.33,690.75,1.9844
12.87319,68.00965,480.48,333.75,122.57,529.28,16.43,87.6,23.71,824.93,3.6,1729.78,2.0974
16.30008,71.49761,354.76,205.5,91.84,368.19,30.17,62.89,34.73,968.18,2.59,364.96,1.3934
15.27804,74.82212,518.29,394.12,96.35,554.75,30.99,54.3,12.54,898.67,2.12,1035.92,2.1563
25.41307,85.14843,688.78,443.85,193.71,691.88,31.71,62.4,20.14,927.76,2.64,730.94,2.7245
25.01723,86.11128,532.02,495.08,107.13,544.6,19.31,65.08,16.28,919.41,5.05,778.85,2.2653
10.16802,81.00844,947.08,653.74,326.22,1100.0,24.15,72.29,24.5,836.28,1.89,1701.75,4.3255
19.30661,72.4344,645.2,546.01,139.06,637.76,23.73,55.03,19.12,940.72,2.35,658.11,2.6115
11.55643,72.42412,250.28,174.43,63.45,269.4,23.48,75.13,14.37,895.63,0.38,1053.2,1.0738
27.89336,68.93588,571.99,388.85,114.29,560.86,18.06,71.49,24.23,933.85,2.86,635.23,2.2645
22.80352,68.659,377.12,263.34,92.52,421.27,26.85,61.15,15.68,976.48,3.74,325.3,1.6923
21.01684,77.82656,488.63,339.09,136.79,580.38,26.63,65.92,41.32,948.59,2.32,525.8,2.2466
13.0406,80.04683,735.88,541.07,203.66,718.26,30.75,56.44,51.2,978.45,5.28,311.64,2.7457
14.65558,72.29082,680.71,457.6,236.55,700.38,26.71,62.57,25.32,912.58,1.68,849.85,2.8198
11.09718,78.31342,560.99,366.46,153.43,600.23,26.02,64.73,22.83,942.97,2.48,609.88,2.3407
25.67936,68.9608,389.55,304.11,58.89,378.69,26.68,69.13,20.08,966.65,3.3,364.53,1.5791
11.01553,87.34239,152.99,124.69,32.62,150.89,23.22,66.72,24.38,934.16,4.33,713.13,0.6449
18.5244,68.59798,419.1,333.73,114.42,442.24,24.41,62.39,31.36,936.56,0.98,647.24,1.7785
23.57641,81.69308,304.14,202.3,74.88,297.0,28.29,58.06,24.44,939.38,0.96,665.48,1.2312
18.79525,85.21063,47.7,45.43,7.26,46.63,16.38,57.64,11.5,833.93,1.68,1641.6,0.1795
16.65964,77.26366,737.18,533.63,173.72,787.73,21.58,72.21,15.68,845.44,1.25,1512.13,3.142
10.44467,73.44437,472.3,452.3,64.32,502.85,22.42,71.97,18.55,876.27,3.04,1220.04,1.9357
16.90587,87.12464,234.72,150.48,64.92,253.9,23.4,62.67,28.65,887.44,2.61,1121.4,1.0198
13.72211,72.01833,339.12,214.26,81.94,320.73,21.43,86.33,18.18,832.13,2.38,1687.3,1.2011
12.95407,75.05375,180.39,128.82,36.2,169.52,31.5,73.07,14.02,923.82,4.6,792.0,0.6588
17.96888,87.05341,567.97,380.4,169.04,543.34,23.82,70.61,38.12,941.8,2.07,678.6,2.103
26.96894,80.63681,637.29,433.7,147.3,671.28,24.06,58.15,29.41,1011.33,1.39,22.2,2.6372
24.42616,76.53922,238.25,168.82,91.16,237.31,27.09,72.5,59.64,839.51,1.05,1567.27,0.9157
19.89868,77.97226,505.21,358.64,138.86,614.58,30.27,56.93,25.9,883.62,1.61,1143.47,2.3843
21.38086,86.7873,526.12,429.68,68.7,588.66,21.35,68.01,8.58,903.07,1.71,976.6,2.4506
13.84189,85.49889,688.05,512.48,174.94,701.49,15.06,75.57,26.79,845.18,3.34,1473.2,2.8217
25.44293,85.62488,294.49,186.83,92.7,317.18,26.61,69.29,54.48,948.75,2.53,514.09,1.2702
21.74359,69.18725,676.15,533.5,130.27,665.34,23.33,72.04,10.11,866.36,2.29,1300.45,2.6636
11.32617,68.08027,512.23,372.97,156.56,538.06,20.46,78.24,41.47,849.53,2.41,1441.62,2.0892
19.888,70.5609,664.51,607.9,73.8,665.33,26.67,56.71,8.03,859.88,2.76,1412.11,2.651
8.6646,73.88198,881.65,746.19,112.66,971.99,9.83,96.82,22.71,872.65,1.6,1273.31,3.9022
25.44185,78.33587,781.83,589.22,225.45,812.35,33.28,68.67,37.17,946.05,1.81,566.57,3.0033
10.34841,71.03153,633.59,537.97,119.69,644.1,27.94,48.09,13.74,870.24,3.83,1282.24,2.6015
10.83063,81.86361,441.97,269.76,108.64,454.97,34.11,67.12,27.94,984.73,1.93,284.31,1.776
23.45209,77.1829,569.27,348.99,148.92,621.41,18.28,85.79,29.83,877.18,2.68,1200.4,2.3672
12.37573,85.858,649.58,506.39,192.91,677.76,15.57,82.82,38.18,876.68,2.19,1210.02,2.7526
22.82766,84.25331,601.35,498.93,132.5,569.46,22.39,73.86,29.45,830.45,1.63,1665.72,2.2815
12.09922,69.38809,467.96,352.62,147.05,499.23,32.63,57.18,30.09,1011.19,2.73,16.15,1.9169
22.55198,70.5831,564.13,419.93,128.13,521.19,18.65,61.77,28.28,886.99,2.78,1112.25,2.1529
26.0932,81.61708,613.94,463.23,98.98,614.95,27.1,81.61,3.84,902.52,1.82,916.96,2.3627
11.0985,87.42878,694.91,524.94,211.99,740.12,24.37,63.88,40.24,984.55,3.4,259.4,2.9122
10.66939,80.49122,594.13,377.79,125.96,653.54,23.17,87.77,10.31,945.27,1.18,654.05,2.5346
21.23563,79.38072,355.56,292.12,66.81,372.38,25.48,59.59,11.86,931.9,1.98,726.79,1.4803
10.38583,77.37436,47.21,72.5,8.69,49.52,25.84,61.42,13.93,988.7,2.53,191.23,0.2165
21.65939,70.27607,423.04,371.42,96.63,470.32,23.97,60.51,18.57,949.17,3.46,546.44,2.0166
26.56461,78.84916,504.44,402.4,101.51,485.43,23.05,70.98,19.39,868.53,3.17,1321.14,1.9379
11.28295,76.851,336.93,253.6,88.38,347.54,25.6,57.43,39.63,914.54,1.45,883.45,1.3765
13.29625,82.80351,567.31,476.95,153.65,574.46,28.92,75.72,45.39,908.79,3.35,926.97,2.1806
27.35487,87.78236,401.24,256.24,173.83,453.41,17.15,81.2,61.51,849.97,1.42,1460.04,1.7375
19.97554,85.4272,513.48,292.91,205.3,501.12,22.69,61.45,63.7,850.72,4.64,1499.93,1.9658
13.05214,78.25567,607.45,437.45,218.2,552.01,15.71,72.14,37.71,888.48,2.74,1108.88,2.2249
25.67881,81.84632,853.49,679.86,172.07,1052.6,35.84,47.8,5.94,993.73,3.69,156.3,4.0423
17.23092,68.70676,520.02,387.76,94.35,491.34,25.65,75.9,15.49,882.77,2.37,1101.95,2.0046
11.52907,69.49379,783.82,629.58,183.4,801.19,27.5,87.79,17.19,1012.45,3.02,32.67,2.9847
22.75664,78.03574,391.37,280.82,63.69,353.13,17.54,78.52,14.82,859.36,4.56,1422.32,1.4042
14.97711,77.61694,976.63,743.74,184.4,1001.15,24.42,65.01,17.47,967.47,2.06,393.93,4.0455
18.62411,86.69875,237.58,272.86,22.44,212.29,38.65,63.73,6.81,996.67,2.43,166.53,0.7953
25.77159,80.03434,544.68,404.94,147.88,582.43,20.6,78.33,57.75,853.16,1.5,1439.98,2.3276
25.46212,78.25186,441.43,295.09,141.55,483.62,31.08,47.06,39.04,983.4,5.21,257.78,1.9608
15.25908,74.77534,347.03,230.59,79.06,345.72,25.03,60.07,14.82,872.05,0.53,1230.26,1.3896
24.17994,78.09353,867.7,817.66,96.06,949.28,26.85,63.87,7.03,966.72,2.14,400.64,3.7106
22.69963,87.42206,344.87,315.32,76.76,318.81,22.14,65.36,18.03,863.07,5.83,1382.6,1.3046
24.13119,79.74074,478.53,339.68,126.44,496.18,20.88,62.38,46.56,882.14,1.21,1182.77,1.9733
25.63077,71.2157,855.81,661.4,205.57,874.72,16.91,75.87,35.29,844.25,1.83,1568.87,3.4106
24.86644,71.57922,1014.29,841.18,135.48,1100.0,28.77,66.71,8.5,956.62,0.44,469.45,4.2808
20.07663,77.21527,468.78,344.82,98.15,470.26,27.78,65.1,30.74,871.49,2.5,1283.09,1.8668
10.65456,87.9273,545.27,459.69,111.02,529.67,17.31,58.31,13.14,868.07,1.99,1325.75,2.2042
11.08694,80.79512,473.07,366.73,95.93,522.48,22.41,55.12,25.64,949.9,3.68,534.5,2.152
13.5077,69.08531,292.33,185.86,99.07,309.74,18.86,75.39,49.42,850.39,4.59,1436.46,1.2051
20.59412,72.08332,568.41,386.27,169.05,587.39,26.82,57.98,46.97,937.66,0.2,662.03,2.3274
23.95434,71.46908,644.51,522.49,112.17,671.84,24.9,82.22,18.26,956.3,2.1,520.25,2.6073
20.76812,74.56921,475.74,392.85,102.88,471.6,21.99,74.03,27.17,835.94,2.01,1591.81,1.8866
11.08047,80.48108,525.66,392.76,138.05,518.69,27.83,67.52,5.38,924.05,3.45,765.55,2.0368
20.17858,69.27366,725.62,537.18,195.28,700.41,28.79,64.52,26.5,1006.31,4.9,29.36,2.7784
12.71733,81.44757,595.82,377.94,209.0,583.58,29.36,54.06,56.76,880.12,3.39,1153.89,2.3022
25.61943,76.1099,373.47,233.99,117.6,320.44,20.89,80.1,33.19,922.83,4.08,794.91,1.2718
25.62629,71.40107,872.37,674.53,226.06,885.58,30.65,47.06,42.29,943.09,0.3,597.67,3.4885
9.93205,85.88321,482.91,392.3,115.84,477.15,28.14,51.48,16.99,959.64,0.99,474.12,1.8641
25.65685,71.67815,487.35,451.57,101.99,444.24,31.52,47.06,29.52,956.4,6.12,421.21,1.6724
20.45944,72.8338,690.13,578.67,116.66,698.83,38.33,58.85,21.21,939.95,3.48,657.89,2.5896
17.9294,84.39947,945.94,876.01,75.68,803.68,25.39,67.57,3.03,963.03,1.72,422.72,3.2217
20.15196,70.07865,325.27,270.53,36.1,312.79,38.92,46.71,7.84,1000.72,2.56,94.04,1.2372
23.54221,84.38229,842.58,623.83,230.23,814.07,25.14,83.77,35.54,868.77,2.24,1309.89,3.0737
23.79585,75.66735,610.83,348.66,201.39,644.2,27.78,78.0,41.76,884.4,1.06,1145.94,2.4971
23.28862,68.43332,618.91,531.66,54.6,680.81,23.39,63.44,8.26,822.3,4.86,1771.01,2.7055
18.70414,78.66013,283.48,224.75,38.81,281.06,25.49,53.34,13.24,929.72,1.68,686.26,1.2105
16.20574,73.71179,542.04,510.56,95.69,605.77,25.43,69.36,29.26,935.45,4.94,733.2,2.3395
20.63111,73.27542,408.96,265.22,65.64,391.15,18.32,59.88,19.32,826.98,1.27,1724.41,1.5703
14.40507,69.99327,620.48,415.15,135.16,595.09,20.11,63.93,25.61,884.71,1.02,1140.39,2.4248
13.54632,84.3389,728.2,617.69,149.37,607.69,28.5,73.47,21.18,940.87,4.96,624.3,2.3505
19.36853,79.17071,276.17,154.22,75.15,274.07,26.67,66.93,20.31,940.38,2.6,608.91,1.0934
21.08482,83.84209,529.28,399.41,118.87,566.71,26.44,66.29,20.99,999.77,1.61,125.23,2.2916
20.66245,69.95216,813.7,538.65,255.24,939.47,26.41,65.67,37.23,887.92,0.64,1092.9,3.7193
22.28736,74.2286,467.57,332.46,111.38,472.91,28.99,70.58,25.15,955.73,3.77,500.77,1.791
18.01855,83.10879,517.11,360.47,144.08,575.16,29.07,56.0,30.57,954.79,3.37,506.6,2.2367
17.60109,73.08784,848.22,440.72,377.35,831.08,15.41,87.88,48.04,834.69,1.93,1685.55,3.2053
8.68054,87.75834,815.91,665.02,182.1,826.22,29.27,57.73,21.53,1012.79,0.76,38.19,3.2369
15.68161,77.2855,719.28,513.1,186.13,694.33,26.09,66.2,23.78,939.58,1.73,644.48,2.7761
10.67494,85.94145,758.69,593.65,213.23,704.47,27.44,63.86,38.95,850.77,1.08,1414.15,2.7877
23.88369,76.60205,824.85,488.69,319.87,959.17,15.74,71.12,50.31,921.1,4.86,801.25,3.883
